,image_id,healthy,multiple_diseases,rust,scab
858,Test_858,0.0024365757,0.051141493,0.9461163,0.00030569825
859,Test_859,0.013504946,0.07199457,0.00069877855,0.91380167
860,Test_860,0.8852333,0.06646452,0.0001473931,0.048154768
861,Test_861,0.00055902806,0.06378407,0.93556625,9.067438e-05
862,Test_862,0.012235332,0.38868743,0.59574383,0.0033334563
863,Test_863,0.12121256,0.61283827,0.009522029,0.25642717
864,Test_864,0.008663962,0.45827127,0.5305698,0.002494952
865,Test_865,0.0017169757,0.07978777,0.9182683,0.00022688678
866,Test_866,0.0013691132,0.16541918,0.83232915,0.000882508
867,Test_867,0.1173916,0.8241583,0.03266816,0.025781889
868,Test_868,0.0065629375,0.19921955,0.7926182,0.001599283
869,Test_869,0.21448965,0.67838293,0.08398076,0.023146598
870,Test_870,0.9112793,0.06462851,0.0002383267,0.023853863
871,Test_871,0.0070941276,0.08572495,0.00071562035,0.90646535
872,Test_872,0.015013949,0.093740955,0.001018248,0.8902268
873,Test_873,0.0030833397,0.13730416,0.0009926116,0.85861987
874,Test_874,0.007071554,0.11714579,0.0010035251,0.87477916
875,Test_875,0.0030105512,0.14125398,0.0010289655,0.8547065
876,Test_876,0.015178162,0.14214619,0.0016509618,0.8410247
877,Test_877,0.8929594,0.073184125,0.00030006687,0.033556387
878,Test_878,0.876379,0.07017125,0.00027223062,0.05317748
879,Test_879,0.16573475,0.5066385,0.31336495,0.0142617235
880,Test_880,5.9479016e-06,1.3675796e-07,0.9999939,1.0465781e-08
881,Test_881,0.00029995877,0.003717024,0.9959727,1.0348296e-05
882,Test_882,0.02873175,0.48726103,0.47747996,0.0065272036
883,Test_883,0.08051893,0.7631751,0.021552514,0.13475344
884,Test_884,0.02077432,0.4327161,0.5422571,0.00425253
885,Test_885,0.003422714,0.07575636,0.9198456,0.0009753414
886,Test_886,0.9166625,0.064484514,0.0003388546,0.018514143
887,Test_887,0.8317265,0.1329888,0.0035224988,0.031762242
888,Test_888,0.0007646702,0.18170077,0.81555295,0.0019815948
889,Test_889,0.00030593,0.0033059542,0.9963781,9.9345325e-06
890,Test_890,0.0042701885,0.32269984,0.6713851,0.001644848
891,Test_891,0.10281435,0.13344705,0.0021407625,0.76159793
892,Test_892,0.00026009523,0.00028527703,0.9994474,7.272933e-06
893,Test_893,0.018577939,0.22373156,0.0026845483,0.7550059
894,Test_894,0.8160869,0.11515676,0.0015319713,0.06722429
895,Test_895,0.8941045,0.064951524,0.0002060253,0.040737938
896,Test_896,0.0050320765,0.070345074,0.0005311606,0.92409164
897,Test_897,0.57359004,0.37644568,0.031693585,0.01827071
898,Test_898,0.65879935,0.11758697,0.0017706198,0.221843
899,Test_899,0.00067870255,0.22822303,0.77080184,0.00029642318
900,Test_900,0.003972412,0.12555946,0.00093063683,0.8695375
901,Test_901,0.0043409667,0.3312063,0.6621419,0.0023107815
902,Test_902,0.9139505,0.058751956,0.0002553466,0.02704218
903,Test_903,5.036146e-05,1.9043746e-05,0.99993014,4.6768173e-07
904,Test_904,0.89825535,0.061178707,0.00020901956,0.040356964
905,Test_905,0.003180908,0.13421687,0.8619876,0.0006145917
906,Test_906,0.034544315,0.46682638,0.49024054,0.008388759
907,Test_907,0.01865926,0.1184327,0.0012357871,0.86167216
908,Test_908,0.002274302,0.107159376,0.0006673822,0.889899
909,Test_909,0.90645194,0.05904965,0.000118588796,0.03437981
910,Test_910,0.0007701971,0.011045298,0.9881471,3.741384e-05
911,Test_911,0.0054952893,0.08645273,0.0008032532,0.90724874
912,Test_912,0.007177897,0.39841163,0.5924711,0.0019393273
913,Test_913,0.0025955187,0.27529362,0.7211446,0.0009662352
914,Test_914,0.004129932,0.12677673,0.00082339405,0.86827
915,Test_915,0.006182663,0.43394312,0.5579294,0.0019448267
916,Test_916,0.08365238,0.12610613,0.0026490057,0.78759253
917,Test_917,0.010769758,0.42860553,0.5575974,0.003027347
918,Test_918,0.00052158156,0.15897825,0.84001946,0.00048073177
919,Test_919,0.9168726,0.06302895,0.00022143364,0.019876981
920,Test_920,5.6566416e-05,0.10517229,0.8946212,0.00014997408
921,Test_921,0.015071081,0.8755836,0.008941505,0.10040383
922,Test_922,0.9019521,0.060602218,0.000100948724,0.037344802
923,Test_923,0.0003150905,0.008298985,0.9913583,2.769011e-05
924,Test_924,0.0062304875,0.08537967,0.0007389011,0.90765095
925,Test_925,0.91011775,0.06459396,0.00036499224,0.024923388
926,Test_926,0.004261047,0.44537595,0.5488699,0.0014930731
927,Test_927,0.89314127,0.06497927,0.0001824536,0.04169699
928,Test_928,0.00014637545,0.0004940765,0.99935704,2.5007532e-06
929,Test_929,0.11078493,0.29533973,0.0050910464,0.58878434
930,Test_930,0.75039035,0.17618486,0.0035868336,0.069837935
931,Test_931,0.9166604,0.064518884,0.00017579604,0.018644856
932,Test_932,0.01585572,0.7212801,0.2556951,0.0071690446
933,Test_933,0.91889447,0.059758756,0.00014418732,0.021202605
934,Test_934,0.20570646,0.5482072,0.2228707,0.023215635
935,Test_935,0.0010309869,0.0045221103,0.9943744,7.2509414e-05
936,Test_936,0.05879092,0.47997004,0.0059093814,0.4553297
937,Test_937,0.0056634,0.2804784,0.71194804,0.001910192
938,Test_938,0.032273296,0.11832565,0.0016298626,0.8477712
939,Test_939,0.9135512,0.058077205,0.00017779625,0.02819386
940,Test_940,0.005629295,0.049474522,0.00043515276,0.944461
941,Test_941,0.91207856,0.06473227,0.00031573087,0.022873454
942,Test_942,0.002271813,0.07035213,0.00045649084,0.92691964
943,Test_943,7.44278e-05,0.0013011517,0.9969215,0.0017028523
944,Test_944,0.8050836,0.16068085,0.0037192423,0.030516319
945,Test_945,0.91480637,0.05577658,0.000114875766,0.029302167
946,Test_946,0.0018512183,0.097701475,0.90017575,0.000271617
947,Test_947,0.7520596,0.12688047,0.0018826105,0.11917726
948,Test_948,0.89683414,0.06734677,0.00036761284,0.035451468
949,Test_949,0.8930675,0.06329319,0.00015145975,0.04348784
950,Test_950,0.0051948493,0.064343244,0.00040141284,0.9300605
951,Test_951,0.0001471131,0.008672343,0.9905544,0.00062618003
952,Test_952,0.019806646,0.5558865,0.41962555,0.0046813125
953,Test_953,0.0016584444,0.06557007,0.00040908338,0.9323624
954,Test_954,0.8981227,0.061820403,0.00015981567,0.039897133
955,Test_955,0.91466147,0.060001697,0.00016852775,0.025168305
956,Test_956,0.8903071,0.07708603,0.00018957023,0.032417268
957,Test_957,0.05548662,0.14359759,0.0023423748,0.7985735
958,Test_958,0.02437681,0.2535796,0.0029362051,0.71910733
959,Test_959,0.0009658915,0.114528954,0.8842766,0.00022858584
960,Test_960,5.594716e-05,0.00041782059,0.99952376,2.4962617e-06
961,Test_961,0.68164694,0.26825646,0.016590461,0.033506162
962,Test_962,0.024338344,0.7774041,0.188194,0.010063484
963,Test_963,0.9122333,0.059087195,0.00022838904,0.028451197
964,Test_964,0.00046894496,0.07692586,0.922474,0.00013117053
965,Test_965,0.9153147,0.057606876,0.00019604685,0.026882421
966,Test_966,0.024670562,0.7280113,0.23996688,0.0073512057
967,Test_967,0.025719125,0.42263126,0.5470045,0.0046450794
968,Test_968,8.958611e-05,0.2800202,0.71973217,0.00015803082
969,Test_969,0.00017159601,9.859626e-05,0.999726,3.7929738e-06
970,Test_970,0.9193691,0.06156889,0.00020419572,0.018857753
971,Test_971,0.013676088,0.14324172,0.0012512316,0.84183097
972,Test_972,0.0013052494,0.03676163,0.9617238,0.00020933682
973,Test_973,4.5288114e-05,0.00055873435,0.9993949,1.1247561e-06
974,Test_974,0.8985776,0.07370034,0.00045021003,0.027271917
975,Test_975,0.30404168,0.50287795,0.0068662013,0.18621421
976,Test_976,0.00025381596,0.01871958,0.98090976,0.0001167957
977,Test_977,0.23113692,0.16810213,0.0063298265,0.59443116
978,Test_978,0.00066309515,0.04620688,0.953019,0.00011102452
979,Test_979,0.8967324,0.06377936,0.000198743,0.039289422
980,Test_980,0.039246343,0.8153604,0.06802533,0.07736791
981,Test_981,0.010421273,0.09869875,0.0007766266,0.89010334
982,Test_982,0.91370356,0.06589476,0.00017000499,0.020231681
983,Test_983,0.001500465,0.015699439,0.9826764,0.00012365528
984,Test_984,0.0073421285,0.102323554,0.000799031,0.8895353
985,Test_985,6.6238514e-05,0.00010514608,0.9996693,0.0001593307
986,Test_986,0.0027206521,0.102082014,0.00077527785,0.8944221
987,Test_987,0.008698837,0.4064183,0.58242106,0.0024618583
988,Test_988,0.9129409,0.06602997,0.00044556495,0.020583538
989,Test_989,0.9177539,0.05674638,0.00016969348,0.025330028
990,Test_990,0.018100003,0.81855017,0.15646727,0.0068825018
991,Test_991,0.0007517765,0.0051115975,0.9940951,4.150198e-05
992,Test_992,0.006465107,0.09027011,0.0007577432,0.90250707
993,Test_993,0.050395682,0.1620123,0.0019816747,0.7856103
994,Test_994,0.8735267,0.08146325,0.00071706064,0.04429299
995,Test_995,0.003745459,0.25328347,0.74183226,0.001138728
996,Test_996,0.0022701724,0.26937243,0.72740287,0.0009545499
997,Test_997,0.0066711656,0.35365924,0.63756406,0.0021054528
998,Test_998,0.0010662517,0.022851655,0.9759496,0.00013255014
999,Test_999,9.4156185e-08,3.358043e-06,0.9999881,8.417993e-06
1000,Test_1000,0.017895384,0.3394413,0.6384523,0.004211065
1001,Test_1001,0.010098444,0.19238588,0.0015689763,0.7959467
1002,Test_1002,0.00016314724,0.19273697,0.805632,0.0014678373
1003,Test_1003,0.88699305,0.08494916,0.00023200076,0.027825879
1004,Test_1004,0.020386662,0.082921594,0.0010219017,0.8956698
1005,Test_1005,0.89102376,0.06700323,0.00024581616,0.041727215
1006,Test_1006,0.0021607308,0.50877446,0.48815712,0.00090768025
1007,Test_1007,0.006155646,0.079376675,0.00067348394,0.9137941
1008,Test_1008,0.91802615,0.06794142,0.0002508809,0.013781631
1009,Test_1009,0.006054647,0.4126896,0.5793004,0.0019553476
1010,Test_1010,0.0030963926,0.25954583,0.7362389,0.0011188386
1011,Test_1011,0.0015073428,0.3723834,0.6249747,0.0011345011
1012,Test_1012,0.034804445,0.20085728,0.0019306983,0.7624076
1013,Test_1013,0.009377434,0.5561342,0.4320741,0.0024142396
1014,Test_1014,0.00035478687,0.035889585,0.9637042,5.1299125e-05
1015,Test_1015,0.49101096,0.14122914,0.0012455757,0.3665143
1016,Test_1016,0.008367491,0.41168585,0.57785237,0.002094272
1017,Test_1017,0.0034765247,0.38886303,0.5989952,0.008665209
1018,Test_1018,0.002581471,0.12866722,0.0009079585,0.8678434
1019,Test_1019,0.00046761567,0.032695122,0.9667855,5.1759987e-05
1020,Test_1020,0.004499878,0.3662324,0.6269283,0.002339418
1021,Test_1021,0.002433005,0.26702046,0.72963786,0.0009086496
1022,Test_1022,0.00097481103,0.27891293,0.71967614,0.00043607355
1023,Test_1023,0.91264963,0.06546584,0.00022352932,0.021661028
1024,Test_1024,0.91183645,0.06203283,0.00022592326,0.025904838
1025,Test_1025,0.0030980296,0.07401203,0.0006218103,0.92226815
1026,Test_1026,0.92257875,0.063866265,0.0004007732,0.013154277
1027,Test_1027,0.009591189,0.18816055,0.0012915361,0.8009567
1028,Test_1028,0.91240406,0.06876508,0.0004357724,0.018395046
1029,Test_1029,0.90239394,0.07041552,0.00023500838,0.026955502
1030,Test_1030,0.92250484,0.06225722,0.00023814899,0.014999829
1031,Test_1031,0.002492804,0.106678054,0.00078660395,0.89004254
1032,Test_1032,0.91805726,0.06691757,0.0003373196,0.014687794
1033,Test_1033,0.000106516156,0.001520927,0.99697864,0.0013939579
1034,Test_1034,0.0025872733,0.22689252,0.7643864,0.006133757
1035,Test_1035,0.17512082,0.55020565,0.2576615,0.017012088
1036,Test_1036,0.892077,0.077651255,0.00043470244,0.029837
1037,Test_1037,0.0064201965,0.47754505,0.51394135,0.0020934257
1038,Test_1038,0.005444665,0.115417115,0.00081928575,0.8783189
1039,Test_1039,0.040314246,0.1251483,0.0018927676,0.8326447
1040,Test_1040,0.88372374,0.06877418,0.00040925932,0.047092836
1041,Test_1041,0.001310234,0.06866037,0.9298414,0.00018795047
1042,Test_1042,0.00017747564,0.039794244,0.9599905,3.7722297e-05
1043,Test_1043,0.00039752445,0.14607385,0.849867,0.0036616677
1044,Test_1044,0.03143765,0.7293035,0.009805748,0.22945312
1045,Test_1045,0.00080668915,0.006942913,0.99220407,4.6311805e-05
1046,Test_1046,0.91757786,0.06481373,0.0003497342,0.017258609
1047,Test_1047,0.90898204,0.069442354,0.00012615428,0.021449467
1048,Test_1048,0.008667674,0.1114333,0.0009196207,0.87897944
1049,Test_1049,0.276573,0.24814221,0.0055050496,0.4697797
1050,Test_1050,4.959386e-10,1.5947744e-09,0.99999917,8.737223e-07
1051,Test_1051,0.008549144,0.30829364,0.0024359643,0.6807212
1052,Test_1052,0.08986273,0.110767946,0.001596177,0.7977732
1053,Test_1053,0.00072748255,0.21487513,0.7839803,0.00041707637
1054,Test_1054,0.8869692,0.06692817,0.00016922041,0.045933433
1055,Test_1055,0.7786895,0.18734176,0.006830597,0.027138125
1056,Test_1056,0.0015137872,0.18683203,0.8112973,0.00035690953
1057,Test_1057,0.00568069,0.111696646,0.0008568657,0.8817658
1058,Test_1058,0.9077525,0.059856523,0.00019396085,0.03219693
1059,Test_1059,0.9087762,0.06822385,0.0004233735,0.022576647
1060,Test_1060,0.019929089,0.09778924,0.0010356769,0.88124603
1061,Test_1061,0.9079489,0.06937352,0.00026900836,0.022408592
1062,Test_1062,0.90683407,0.06663178,0.00019500924,0.026339095
1063,Test_1063,0.0016368206,0.4021123,0.5954204,0.00083049526
1064,Test_1064,0.6883422,0.1204498,0.0016920569,0.1895159
1065,Test_1065,0.89186347,0.06433759,0.00016658482,0.043632366
1066,Test_1066,0.009926765,0.074235775,0.0005158943,0.9153215
1067,Test_1067,0.008364869,0.4380015,0.5513135,0.0023201383
1068,Test_1068,0.058049645,0.72565174,0.009153491,0.20714508
1069,Test_1069,1.0451879e-05,0.058740634,0.9399922,0.0012567393
1070,Test_1070,0.085580006,0.49853185,0.4062409,0.009647286
1071,Test_1071,0.0056646834,0.26623586,0.7263086,0.0017909018
1072,Test_1072,0.054175302,0.71841717,0.007982321,0.21942516
1073,Test_1073,0.02090015,0.37153637,0.0040351227,0.6035283
1074,Test_1074,0.022336079,0.35624886,0.6161361,0.0052789813
1075,Test_1075,0.006657089,0.49548125,0.49577135,0.0020903219
1076,Test_1076,0.9203722,0.06438628,0.00036299345,0.014878544
1077,Test_1077,0.6099844,0.14112644,0.003747016,0.24514215
1078,Test_1078,0.0033297555,0.14321335,0.85274184,0.0007150324
1079,Test_1079,0.0017449269,0.1063677,0.89138097,0.0005064234
1080,Test_1080,0.9168142,0.0696641,0.0002780671,0.013243599
1081,Test_1081,0.014512942,0.38320708,0.5985928,0.003687206
1082,Test_1082,0.048471723,0.17560218,0.0031648977,0.7727613
1083,Test_1083,0.91835237,0.063610174,0.00025470622,0.01778266
1084,Test_1084,0.009543627,0.46064886,0.5270906,0.0027169378
1085,Test_1085,0.8933119,0.07117145,0.00030690833,0.035209775
1086,Test_1086,0.00187292,0.28159028,0.71578616,0.00075062586
1087,Test_1087,0.0063403524,0.089351594,0.00080042396,0.9035076
1088,Test_1088,5.7136363e-05,0.000527687,0.99915767,0.0002574966
1089,Test_1089,0.051555708,0.5903655,0.00818156,0.34989724
1090,Test_1090,0.677079,0.116568826,0.0009827892,0.20536938
1091,Test_1091,0.9116742,0.06054355,0.00023490051,0.027547287
1092,Test_1092,0.9119679,0.056813907,0.00018740885,0.031030793
1093,Test_1093,0.0032748552,0.095325336,0.000617817,0.900782
1094,Test_1094,0.91531396,0.058938794,0.00013042225,0.025616836
1095,Test_1095,0.016249113,0.07664278,0.0008153695,0.9062928
1096,Test_1096,0.002119587,0.11649759,0.000702112,0.88068074
1097,Test_1097,0.8980142,0.07140389,0.00023606735,0.03034591
1098,Test_1098,0.06134582,0.1359872,0.0021071713,0.80055976
1099,Test_1099,0.07570141,0.22858931,0.006571591,0.6891377
1100,Test_1100,0.011117713,0.43926498,0.5469064,0.0027109275
1101,Test_1101,0.91512096,0.06912891,0.00029644428,0.015453693
1102,Test_1102,0.00014631062,0.00017148138,0.99967575,6.40016e-06
1103,Test_1103,0.052989542,0.71941143,0.067949854,0.15964912
1104,Test_1104,0.56614053,0.12047885,0.0038859798,0.3094946
1105,Test_1105,0.79097265,0.07813382,0.00083880976,0.13005473
1106,Test_1106,0.9178189,0.055219024,0.00011197729,0.02685011
1107,Test_1107,0.0037267127,0.14396964,0.8514195,0.0008841262
1108,Test_1108,0.90608966,0.060100496,0.00012269309,0.033687152
1109,Test_1109,0.91860205,0.05930676,0.00019426581,0.02189688
1110,Test_1110,0.0025567557,0.39337078,0.60303885,0.0010336248
1111,Test_1111,0.0030718753,0.27807122,0.7178948,0.0009621295
1112,Test_1112,0.8830646,0.06757218,0.00016345904,0.04919978
1113,Test_1113,0.015935505,0.23501393,0.7456278,0.0034228147
1114,Test_1114,1.3548328e-06,4.0071438e-05,0.9998252,0.00013340749
1115,Test_1115,0.0007994994,0.015869776,0.98327786,5.291325e-05
1116,Test_1116,0.0015060485,0.026996428,0.9713428,0.00015470023
1117,Test_1117,0.9088978,0.057764232,0.00014398903,0.033193886
1118,Test_1118,0.00027757767,0.012330816,0.98681206,0.0005795956
1119,Test_1119,0.12918499,0.6969516,0.0095059965,0.16435733
1120,Test_1120,0.000107557615,6.5318105e-05,0.9998252,2.0241464e-06
1121,Test_1121,2.4530467e-05,0.23346968,0.7662166,0.00028917796
1122,Test_1122,0.0075197667,0.081196524,0.00061008,0.9106736
1123,Test_1123,0.90716255,0.0682909,0.0002031127,0.024343476
1124,Test_1124,0.0009897274,0.3864612,0.612084,0.00046516082
1125,Test_1125,0.90487224,0.07099626,0.00033267884,0.02379879
1126,Test_1126,0.9151895,0.05886623,0.00015334097,0.025790839
1127,Test_1127,0.89340836,0.06844748,0.00039447995,0.037749607
1128,Test_1128,0.0018748678,0.06438135,0.9333203,0.00042344502
1129,Test_1129,8.061598e-05,0.0003063635,0.99960536,7.660596e-06
1130,Test_1130,0.0014312917,0.11307623,0.00061891676,0.8848736
1131,Test_1131,0.8282367,0.10658837,0.00062068127,0.064554244
1132,Test_1132,0.036645014,0.44935048,0.006974728,0.5070298
1133,Test_1133,0.39263988,0.52985,0.053192183,0.024317889
1134,Test_1134,0.0010704849,0.023413623,0.9753762,0.00013966276
1135,Test_1135,0.88998264,0.090371855,0.0013991933,0.01824632
1136,Test_1136,0.004954109,0.1339123,0.0009479035,0.8601857
1137,Test_1137,0.009133895,0.14085786,0.0011735401,0.8488347
1138,Test_1138,0.7356701,0.115457185,0.001276035,0.14759661
1139,Test_1139,0.00096219487,0.121671,0.8771397,0.00022713246
1140,Test_1140,0.9097113,0.065546736,0.0006407378,0.02410125
1141,Test_1141,0.0026127847,0.074473016,0.00063724734,0.922277
1142,Test_1142,0.00061821396,0.002474112,0.99686146,4.6256784e-05
1143,Test_1143,0.016585443,0.44473648,0.53454995,0.0041281455
1144,Test_1144,0.009387057,0.40702116,0.5810353,0.0025565003
1145,Test_1145,0.86658406,0.10432871,0.0012131983,0.027873997
1146,Test_1146,0.0034727694,0.2107177,0.78502744,0.0007820724
1147,Test_1147,0.012460007,0.113708764,0.0010396299,0.87279165
1148,Test_1148,0.0006410638,0.016364124,0.98292994,6.490973e-05
1149,Test_1149,0.616169,0.3425843,0.003819316,0.03742734
1150,Test_1150,0.9061258,0.06250305,0.00022508742,0.03114607
1151,Test_1151,0.9044655,0.06772247,0.00026484873,0.027547164
1152,Test_1152,0.89921254,0.06189106,0.00011950611,0.03877682
1153,Test_1153,0.4793978,0.10207521,0.001283783,0.41724327
1154,Test_1154,0.015080894,0.4125361,0.56907326,0.0033097067
1155,Test_1155,0.00013664199,0.041344732,0.95835197,0.0001667272
1156,Test_1156,0.07198213,0.15435885,0.0026452625,0.77101374
1157,Test_1157,0.0029448152,0.12827131,0.0008167963,0.867967
1158,Test_1158,0.0015917823,0.43423727,0.5634975,0.00067351985
1159,Test_1159,0.00068343186,0.24879323,0.7500944,0.00042891555
1160,Test_1160,0.89742815,0.061825555,0.000108967644,0.040637434
1161,Test_1161,0.0018926205,0.043993745,0.95391345,0.0002001769
1162,Test_1162,0.02438311,0.3133156,0.002778365,0.65952295
1163,Test_1163,0.89154136,0.06533229,0.00018662332,0.04293971
1164,Test_1164,0.022187114,0.41878948,0.5545579,0.0044655036
1165,Test_1165,0.0024421113,0.2782904,0.7183082,0.00095928164
1166,Test_1166,0.48945943,0.15425827,0.0049723126,0.35131
1167,Test_1167,0.00028949263,0.01452068,0.9841173,0.001072446
1168,Test_1168,0.0006327563,0.23098758,0.7681002,0.00027944284
1169,Test_1169,0.010075086,0.14873785,0.0012657606,0.8399213
1170,Test_1170,0.8390405,0.13536546,0.0024825048,0.023111448
1171,Test_1171,0.008931191,0.12602012,0.00093213574,0.8641165
1172,Test_1172,0.91069573,0.060991824,0.00016479121,0.02814771
1173,Test_1173,0.84969985,0.07284969,0.0005211454,0.07692933
1174,Test_1174,0.50483716,0.3615485,0.039904788,0.09370954
1175,Test_1175,7.252109e-06,0.0049279924,0.99472743,0.00033731404
1176,Test_1176,0.018747563,0.26446632,0.0036531107,0.713133
1177,Test_1177,0.9206726,0.05754175,0.00017978011,0.021605918
1178,Test_1178,0.91886944,0.06333414,0.00033649793,0.01746004
1179,Test_1179,0.0015025382,0.1058048,0.8900191,0.002673604
1180,Test_1180,0.7627727,0.116763555,0.002800324,0.11766338
1181,Test_1181,0.00015824048,0.00024851976,0.9995858,7.442269e-06
1182,Test_1182,0.8794981,0.08604226,0.0004535658,0.034006037
1183,Test_1183,0.007449715,0.091841035,0.0007213432,0.899988
1184,Test_1184,9.255309e-06,0.0004438989,0.9994802,6.67349e-05
1185,Test_1185,0.0023009777,0.21189445,0.7852349,0.0005696683
1186,Test_1186,0.0049257246,0.31654215,0.676812,0.0017201749
1187,Test_1187,0.1810951,0.58326024,0.009290857,0.22635381
1188,Test_1188,0.9123841,0.06905785,0.0004524125,0.018105717
1189,Test_1189,0.1714921,0.58559567,0.2195178,0.023394393
1190,Test_1190,0.0088331085,0.3343533,0.6513707,0.005442917
1191,Test_1191,0.01265228,0.10403674,0.0010636125,0.88224745
1192,Test_1192,5.0674626e-05,0.0018739711,0.9975083,0.0005670537
1193,Test_1193,0.024031306,0.12044835,0.0015017216,0.8540186
1194,Test_1194,0.9065031,0.06403312,0.00021370938,0.029250124
1195,Test_1195,0.9102326,0.059196644,0.0001178253,0.030452983
1196,Test_1196,0.027770482,0.19078322,0.002185941,0.7792604
1197,Test_1197,0.044612233,0.34075892,0.004476399,0.6101525
1198,Test_1198,0.00013217158,0.019878902,0.97997415,1.4853826e-05
1199,Test_1199,1.4860214e-08,8.188175e-08,0.99999976,7.306228e-08
1200,Test_1200,0.19822843,0.6488657,0.10708874,0.04581713
1201,Test_1201,0.013010441,0.10381864,0.00091155746,0.8822594
1202,Test_1202,0.3996867,0.49714848,0.047583047,0.055581752
1203,Test_1203,0.9157786,0.06783398,0.0005826783,0.015804693
1204,Test_1204,0.0053240377,0.3137511,0.6791586,0.001766246
1205,Test_1205,0.0005564849,0.0050123157,0.9944107,2.0531432e-05
1206,Test_1206,0.009526981,0.31880072,0.6695169,0.0021553773
1207,Test_1207,0.003552505,0.12436928,0.0007539047,0.87132436
1208,Test_1208,0.012424481,0.14504164,0.0013849491,0.8411489
1209,Test_1209,1.9469026e-07,3.3759547e-06,0.9999893,7.096163e-06
1210,Test_1210,0.0031480761,0.09867051,0.0006824202,0.8974991
1211,Test_1211,0.009472251,0.2860087,0.0017655506,0.70275354
1212,Test_1212,0.84132844,0.12882334,0.002954342,0.026893854
1213,Test_1213,0.008519427,0.08784867,0.00067790167,0.902954
1214,Test_1214,0.0008814585,0.058893133,0.00037508167,0.93985033
1215,Test_1215,0.0060269954,0.11380292,0.00075252244,0.8794176
1216,Test_1216,1.6875221e-05,4.0105355e-05,0.99994266,3.2269378e-07
1217,Test_1217,0.0155290775,0.10938494,0.0011743989,0.87391156
1218,Test_1218,0.0015329308,0.08168648,0.0005383616,0.91624224
1219,Test_1219,1.8638624e-09,1.797125e-09,0.99999964,3.124393e-07
1220,Test_1220,0.3509775,0.47917208,0.006204059,0.16364633
1221,Test_1221,0.8901482,0.064175285,0.0001705464,0.04550594
1222,Test_1222,0.008825855,0.4074799,0.58112603,0.0025682133
1223,Test_1223,0.41944766,0.11432697,0.0013922938,0.4648331
1224,Test_1224,0.003480231,0.11011899,0.88595486,0.0004459375
1225,Test_1225,0.0006304961,0.037765607,0.9599883,0.0016157131
1226,Test_1226,0.0043497854,0.2797782,0.714436,0.0014360377
1227,Test_1227,0.29160574,0.58072793,0.11092805,0.016738238
1228,Test_1228,0.013848148,0.2110264,0.77224296,0.0028825472
1229,Test_1229,0.8908784,0.06426578,0.00015660083,0.044699218
1230,Test_1230,0.033158023,0.36728442,0.5934823,0.006075262
1231,Test_1231,0.910477,0.056813646,0.0001420061,0.03256732
1232,Test_1232,0.9233234,0.06479611,0.0001740636,0.011706442
1233,Test_1233,0.000883652,0.1379673,0.8609133,0.00023576617
1234,Test_1234,2.6019841e-05,0.23725607,0.7623919,0.00032598188
1235,Test_1235,0.8942627,0.09277088,0.0013919547,0.011574495
1236,Test_1236,0.018020567,0.117809966,0.0011350255,0.8630345
1237,Test_1237,0.004174402,0.29151747,0.7029336,0.0013744854
1238,Test_1238,0.005664666,0.3428701,0.6495982,0.0018670006
1239,Test_1239,0.81754047,0.15308693,0.0072122025,0.022160362
1240,Test_1240,0.0017006237,0.17154463,0.8263196,0.0004351776
1241,Test_1241,0.02712442,0.13189474,0.0012686633,0.8397121
1242,Test_1242,0.0019109714,0.11075808,0.000749906,0.8865811
1243,Test_1243,0.001708139,0.16241196,0.8355424,0.00033759972
1244,Test_1244,0.0068416265,0.07309252,0.0006332496,0.9194325
1245,Test_1245,0.0012177255,0.08461807,0.0005384742,0.9136257
1246,Test_1246,0.021259626,0.18226643,0.0028062337,0.7936678
1247,Test_1247,0.00084875635,0.10761049,0.8913242,0.00021655344
1248,Test_1248,0.0030747554,0.11706536,0.8791954,0.0006645143
1249,Test_1249,0.0018565714,0.117972694,0.8797714,0.0003993735
1250,Test_1250,0.05877041,0.5153676,0.4159322,0.00992975
1251,Test_1251,0.82563746,0.0860063,0.0007105015,0.08764571
1252,Test_1252,1.0493862e-09,5.6973015e-10,0.9999999,8.232306e-08
1253,Test_1253,0.0041379514,0.200755,0.0013179999,0.79378915
1254,Test_1254,0.91103894,0.05894403,0.00014594501,0.029871069
1255,Test_1255,0.06653389,0.12710251,0.002402801,0.8039608
1256,Test_1256,5.1313167e-05,2.7939543e-05,0.99992025,4.723121e-07
1257,Test_1257,0.00222647,0.082280986,0.00048785468,0.9150047
1258,Test_1258,0.91394055,0.06046265,0.00026913383,0.025327675
1259,Test_1259,0.90051335,0.061281435,0.00013443404,0.038070727
1260,Test_1260,0.8979934,0.0719909,0.00026209583,0.029753666
1261,Test_1261,2.2967457e-05,4.1098774e-06,0.9999728,1.254855e-07
1262,Test_1262,0.89265305,0.075148374,0.00072981283,0.031468857
1263,Test_1263,5.071938e-07,9.206943e-06,0.9998863,0.00010408887
1264,Test_1264,0.8655194,0.102187045,0.0028423746,0.029451186
1265,Test_1265,0.82640696,0.08302703,0.0015841594,0.08898189
1266,Test_1266,3.7647771e-06,0.0009050911,0.998691,0.00040009856
1267,Test_1267,0.90203804,0.08034396,0.0005502671,0.017067777
1268,Test_1268,0.010421963,0.29978064,0.68729526,0.0025021278
1269,Test_1269,0.0016364366,0.22088127,0.777008,0.0004742376
1270,Test_1270,0.0048540845,0.27320603,0.7204674,0.0014724238
